CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Pakistan,PAK,,,NAT_TOTAL,20201027,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,330200.0,6759.0,NV,0.0,53.24,59.64,57.44,75.0
Pakistan,PAK,,,NAT_TOTAL,20201028,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,331108.0,6775.0,NV,0.0,53.24,59.64,57.44,75.0
Pakistan,PAK,,,NAT_TOTAL,20201029,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,332186.0,6795.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201030,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,332993.0,6806.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201031,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,333970.0,6823.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201101,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,335093.0,6835.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201102,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,336260.0,6849.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201103,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,337573.0,6867.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201104,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,338875.0,6893.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201105,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,340251.0,6923.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201106,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,341753.0,6943.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201107,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,343189.0,6968.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201108,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,344839.0,6977.0,NV,0.0,53.24,61.2,59.23,75.0
Pakistan,PAK,,,NAT_TOTAL,20201109,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,346476.0,7000.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201110,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,348184.0,7021.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201111,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,349992.0,7055.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201112,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,352296.0,7092.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201113,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,150000000.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,354461.0,7109.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201114,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,356904.0,7141.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201115,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,359032.0,7160.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201116,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,361082.0,7193.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201117,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,363380.0,7230.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201118,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,365927.0,7248.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201119,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,368665.0,7561.0,NV,0.0,47.69,58.07,55.65,75.0
Pakistan,PAK,,,NAT_TOTAL,20201120,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,371508.0,7603.0,NV,0.0,58.8,64.32,62.8,75.0
Pakistan,PAK,,,NAT_TOTAL,20201121,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,374173.0,7662.0,NV,0.0,58.8,64.32,62.8,75.0
Pakistan,PAK,,,NAT_TOTAL,20201122,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,376929.0,7696.0,NV,0.0,58.8,64.32,62.8,75.0
Pakistan,PAK,,,NAT_TOTAL,20201123,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,379883.0,7744.0,NV,0.0,58.8,64.32,62.8,75.0
Pakistan,PAK,,,NAT_TOTAL,20201124,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,382892.0,7803.0,NV,0.0,58.8,64.32,62.8,75.0
Pakistan,PAK,,,NAT_TOTAL,20201125,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,386198.0,7843.0,NV,0.0,58.8,64.32,62.8,75.0
Pakistan,PAK,,,NAT_TOTAL,20201126,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,389311.0,7897.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201127,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,392356.0,7942.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201128,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,395185.0,7985.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201129,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,398024.0,8025.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201130,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,400482.0,8091.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201201,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,150000000.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,403311.0,8166.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201202,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,406810.0,8205.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201203,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,410072.0,8260.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201204,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,413191.0,8303.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201205,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,416499.0,8361.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201206,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,420294.0,8398.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201207,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,423179.0,8487.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201208,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,426142.0,8547.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201209,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,429280.0,8603.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201210,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,432327.0,8653.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201211,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,435056.0,8724.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201212,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,438425.0,8796.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201213,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,440787.0,8832.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201214,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,443246.0,8905.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201215,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,445977.0,9010.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201216,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,448522.0,9080.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201217,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,451494.0,9164.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201218,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,454673.0,9250.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201219,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,457288.0,9330.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201220,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,458968.0,9392.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201221,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,460672.0,9474.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201222,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,462814.0,9557.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201223,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,465070.0,9668.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201224,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,467222.0,9753.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201225,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,469482.0,9816.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201226,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,471335.0,9874.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201227,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,473309.0,9929.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201228,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,475085.0,9992.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201229,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,477240.0,10047.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201230,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,479715.0,10105.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20201231,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,482178.0,10176.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20210101,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,484362.0,10258.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20210102,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,486634.0,10311.0,NV,0.0,64.35,67.45,66.37,75.0
Pakistan,PAK,,,NAT_TOTAL,20210103,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,0,0,,,,,,,0,,488529.0,10350.0,NV,0.0,64.35,67.45,66.37,75.0
